robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
1554,0,0,0.16666666666666666,1,1.0,7,1.0,1.0,8,7,0,1,0,0.1111111111111111,9,1,9,0.3333333333333333,0,0.4919487426998378,0.799195176267312,0.6311006086589078,0.7842688892332167,0.42673048972952665,0.9683287575845407,0.8947711426353435,0.8839847163155881,1.0,0.25,0.0
1555,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.634292674502386,0.8822683281544729,0.8424051054897006,0.9041643826909261,0.6574167903419953,0.8903200365790894,0.7954874829629786,0.8925918232423232,0,0,0.0
1556,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.9050362594952609,0.6631308574429006,0.8927855125119987,0.8015849201741256,0.8959881464201386,0,0,0.0
1557,0,0,0.05,1,1.0,27,0.27884615384615385,0.9629629629629629,27,26,1,0,0,0.15384615384615385,4,26,29,0.0,0,0.634292674502386,0.8215858278226051,0.7789315887971948,0.8582567447238203,0.32069744389269383,0.9473105540398933,0.9073862251995387,0.8881923980160001,0,0,0.0
1558,0,0,0.045454545454545456,1,1.0,30,0.1693121693121693,0.9333333333333333,29,28,2,0,0,0.42857142857142855,9,21,32,0.0,0.2,0.6356142202869678,0.8386647812378122,0.7789315887971948,0.902857707075753,0.28771823212355213,0.9401296428054188,0.864457859573516,0.9011899785447723,0,0,0.0
1559,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,0,0,0.030303030303030304,33,1,33,0.0,0,0.634292674502386,0.8896582057394337,0.8424051054897006,0.9048642671159717,0.5971979175998746,0.9294861468436616,0.8377324547069006,0.9093880558758931,0,0,0.0
1560,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,1,0,0.03333333333333333,1,30,30,0.3333333333333333,0,0.6356142202869678,0.7793805190935041,0.7789315887971948,0.8674475522666129,0.49506070921021983,0.9544313573467005,0.8645815786253365,0.8870387854182011,1.0,0.06896551724137931,0.0
1561,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,26,1,26,0.0,0,0.634292674502386,0.901045657212771,0.7505868101432196,0.9234365406070338,0.6507251758260362,0.9306064283015298,0.8708628541798831,0.9192084528588119,0,0,0.0
1562,0,0,0.043478260869565216,1,1.0,32,1.0,1.0,33,32,0,1,0,0.029411764705882353,1,34,34,0.3333333333333333,0,0.634292674502386,0.775409535458838,0.7789315887971948,0.8412335809433913,0.49506070921021983,0.957593595491261,0.8645815786253365,0.8816230648921931,1.0,0.09090909090909091,0.0
1563,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,0,0,0.030303030303030304,33,1,33,0.0,0,0.634292674502386,0.8359572602151408,0.8882191584733293,0.8848948535853525,0.7127445053528387,0.894933094877709,0.7892519316464844,0.8739937412499921,0,0,0.0
1564,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.634292674502386,0.7770041698572451,0.7919335302048272,0.8630940227626156,0.5588508529020242,0.9517006683020857,0.8645815786253365,0.8832374378830015,1.0,0.0625,0.0
1565,0,0,0.05263157894736842,1,1.0,26,1.0,1.0,27,26,0,0,0,0.03571428571428571,28,1,28,0.0,0,0.634292674502386,0.7794911275357442,0.7789315887971948,0.8206448936530074,0.49506070921021983,0.949791528128565,0.8464454912020005,0.8707749730586642,0,0,0.0
1566,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,0,0,0.03333333333333333,1,30,30,0.0,0,0.6356142202869678,0.8033079747629465,0.637198570917715,0.9279660321107618,0.5864670399598542,0.8434086914681566,0.8377324547069006,0.8678700671558187,0,0,0.0
1567,0,0,0.041666666666666664,1,1.0,34,1.0,1.0,35,34,0,1,0,0.027777777777777776,36,1,36,0.3333333333333333,0,0.634292674502386,0.7497172557107301,0.8049354716124594,0.8444359119621894,0.6412014339599204,0.9505468625575249,0.8377324547069006,0.8715696784338176,1.0,0.05714285714285714,0.0
1568,0,0,0.043478260869565216,1,1.0,32,0.3541666666666667,0.96875,32,31,1,1,0,0.09375,3,32,34,0.2,0,0.6356142202869678,0.7550628367962812,0.637198570917715,0.9335616674053911,0.5480526609370681,0.8843721032875215,0.8377324547069006,0.873729483925819,1.0,0.1875,0.0
1569,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,1,0,0.03225806451612903,1,31,31,0.3333333333333333,0,0.634292674502386,0.7356349276550801,0.637198570917715,0.9151120552593099,0.5864670399598542,0.887059090185558,0.8377324547069006,0.8606526686767346,1.0,0.3,0.0
1570,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,0,0,0.037037037037037035,27,1,27,0.0,0,0.6349534473946769,0.8976462942788931,0.6186115836764089,0.9302685347311868,0.6622518625759384,0.9210011817720368,0.8377324547069006,0.9172885378110028,0,0,0.0
1571,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.9031061462516607,0.6631308574429006,0.8975297075886763,0.7954874829629786,0.8984313467687806,0,0,0.0
1572,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,1,0,0.03333333333333333,30,1,30,0.3333333333333333,0,0.634292674502386,0.7860898198260032,0.8597372036016931,0.873473572700896,0.6226409965938285,0.9434805642211543,0.8377324547069006,0.8824851831987127,1.0,0.06896551724137931,0.0
1573,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.634292674502386,0.7870314873471886,0.7984517503141685,0.8457762218514705,0.49506070921021983,0.9566725562675832,0.8645815786253365,0.8843771157167354,0,0,0.0
1574,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,1,22,22,0.0,0,0.6356142202869678,0.8050948174097147,0.637198570917715,0.924044302109478,0.5480526609370681,0.8473556101926465,0.8377324547069006,0.8672686970069652,0,0,0.0
1575,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,1,0,0.03125,1,32,32,0.3333333333333333,0,0.634292674502386,0.7698641220539804,0.7789315887971948,0.8481238772082792,0.49506070921021983,0.9576851304396168,0.8645815786253365,0.8824282512103314,1.0,0.0967741935483871,0.0
1576,0,0,0.05,1,1.0,28,0.2777777777777778,0.9642857142857143,28,27,1,0,0,0.14814814814814814,4,27,30,0.0,0,0.6388015408939545,0.8941277777390737,0.7383587296365868,0.9238026669795184,0.6574167903419953,0.915696727948744,0.8377324547069006,0.9119770660344931,0,0,0.0
1577,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.9031061462516607,0.6631308574429006,0.8975297075886763,0.7954874829629786,0.8984313467687806,0,0,0.0
1578,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,1,27,27,0.3333333333333333,0,0.634292674502386,0.8196030475303948,0.8049354716124594,0.8892496804534964,0.49506070921021983,0.9467061250431017,0.8645815786253365,0.8964117395436596,1.0,0.07692307692307693,0.0
1579,0,0,0.0625,1,1.0,22,1.0,1.0,23,22,0,1,0,0.041666666666666664,24,1,24,0.3333333333333333,0,0.634292674502386,0.74044775261054,0.891573555151656,0.8595461307910455,0.782591055512088,0.9417301211947698,0.8377324547069006,0.8677051274322799,1.0,0.08695652173913043,0.0
1580,0,0,0.03571428571428571,1,1.0,40,1.0,1.0,41,40,0,0,0,0.023809523809523808,1,42,42,0.0,0,0.6356142202869678,0.8999480554535038,0.8424051054897006,0.9260054339230546,0.6226409965938285,0.9094160400697909,0.8377324547069006,0.9124045034682491,0,0,0.0
1581,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.6349534473946769,0.8876541124339873,0.7500277999830086,0.8001990468029541,0.212259545499133,0.9038276250265597,0.9188620008499798,0.8697041027537162,1.0,0.1,0.0
1582,0,0,0.045454545454545456,1,1.0,30,0.1693121693121693,0.9333333333333333,29,28,2,0,0,0.42857142857142855,21,9,32,0.0,0.2,0.641988861500941,0.9026456329752547,0.5106322372008352,0.934134741014254,0.6631308574429006,0.9286333186404508,0.8392175467817146,0.9228433421362883,0,0,0.0
1583,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,1,0,0.034482758620689655,29,1,29,0.3333333333333333,0,0.634292674502386,0.7646557896261641,0.7919335302048272,0.8391472284229797,0.49506070921021983,0.9562647880678942,0.8645815786253365,0.877795545478293,1.0,0.07142857142857142,0.0
1584,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,1,0,0.03225806451612903,1,31,31,0.3333333333333333,0,0.6356142202869678,0.9015214737804772,0.8049354716124594,0.9171875834614868,0.6226409965938285,0.9373799529916353,0.8516579571004974,0.9199494830331141,1.0,0.06666666666666667,0.0
1585,0,0,0.038461538461538464,1,1.0,36,1.0,1.0,37,36,0,1,0,0.02631578947368421,38,1,38,0.3333333333333333,0,0.634292674502386,0.7708454409386194,0.7789315887971948,0.8618218752929768,0.49506070921021983,0.9523548939656589,0.8645815786253365,0.8821467276798519,1.0,0.32432432432432434,0.0
1586,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.634292674502386,0.9084265286875197,0.8435064072739216,0.8334940099323912,0.49506070921021983,0.9341807254947333,0.8499108309057677,0.8989829669665836,1.0,0.07692307692307693,0.0
1587,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.7775726127203638,0.7789315887971948,0.8266206761010122,0.49506070921021983,0.9441771370124922,0.8377324547069006,0.86767125312717,0,0,0.0
1588,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,1,0,0.034482758620689655,29,1,29,0.3333333333333333,0,0.6349534473946769,0.8145853980722668,0.82367028855108,0.905360674847914,0.6631308574429006,0.9158152069959313,0.8377324547069006,0.8851078011368771,1.0,0.07142857142857142,0.0
1589,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,0,0,0.03333333333333333,30,1,30,0.0,0,0.634292674502386,0.7467908412944091,0.637198570917715,0.908239837913988,0.5864670399598542,0.8828743060691848,0.7892519316464844,0.8578985851935536,0,0,0.0
1590,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.634292674502386,0.7734722153904343,0.7919335302048272,0.8242962407686211,0.49506070921021983,0.9448264916211272,0.8377324547069006,0.8666229262028414,0,0,0.0
1591,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,1,0,0.05263157894736842,19,1,19,0.3333333333333333,0,0.6349534473946769,0.7656860944346219,0.8027374613014228,0.9100373136332135,0.782591055512088,0.915153665088665,0.8516579571004974,0.8764048822413125,1.0,0.2777777777777778,0.0
1592,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.634292674502386,0.7770041698572451,0.7919335302048272,0.8630940227626156,0.5588508529020242,0.9517006683020857,0.8645815786253365,0.8832374378830015,1.0,0.0625,0.0
1593,0,0,0.05263157894736842,1,1.0,26,1.0,1.0,27,26,0,0,0,0.03571428571428571,28,1,28,0.0,0,0.634292674502386,0.8892131466650527,0.8424051054897006,0.9094661226871759,0.6631308574429006,0.9264555980463391,0.8377324547069006,0.9095193088766576,0,0,0.0
1594,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.5618404485342295,0.8273974015079092,0.7489969719244517,0.9173936309138984,0.49506070921021983,0.9401554340763532,0.845122718227864,0.904046107455473,0,0,0.0
1595,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8171051392452473,0.7641321506443682,0.8383408882019638,0.49506070921021983,0.9492192645690657,0.8464454912020005,0.8832566629738113,0,0,0.0
1596,0,0,0.045454545454545456,1,1.0,30,0.2962962962962963,0.9333333333333333,29,28,2,1,0,0.14814814814814814,4,27,32,0.14285714285714285,0.13333333333333333,0.6670244296022436,0.9426512947031805,0.36891178741754554,0.9325312126572232,0.19300886883403662,0.9231648489408759,0.8015849201741256,0.9332245135696107,1.0,0,0.0
1597,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013885438730883,1.0,0.07142857142857142,0.0
1598,0,0,0.0625,1,1.0,22,1.0,1.0,23,22,0,1,0,0.041666666666666664,24,1,24,0.3333333333333333,0,0.634292674502386,0.8445586031710806,0.8424051054897006,0.9020260120173594,0.6631308574429006,0.9250160216714807,0.8377324547069006,0.8948882164053913,1.0,0.08695652173913043,0.0
1599,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.634292674502386,0.7876512524893661,0.7789315887971948,0.8247080927316968,0.49506070921021983,0.9545653470601302,0.8645815786253365,0.8774098760923073,1.0,0.07692307692307693,0.0
1600,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,1,0,0.043478260869565216,1,23,23,0.3333333333333333,0,0.634292674502386,0.7907593326022847,0.7789315887971948,0.8197006864072501,0.3067821492022887,0.9468921878616616,0.8953656847695106,0.8708201929057697,1.0,0.09090909090909091,0.0
1601,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,1,0,0.03125,1,32,32,0.3333333333333333,0,0.6356142202869678,0.735031513899279,0.637198570917715,0.9195977540420283,0.5864670399598542,0.896076355220951,0.8377324547069006,0.8665186617422759,1.0,0.3225806451612903,0.0
1602,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,1,0,0.03225806451612903,31,1,31,0.3333333333333333,0,0.634292674502386,0.7193878158391488,0.711442205774245,0.8910808040371858,0.6045540182768414,0.8692381491219731,0.8377324547069006,0.8383269026976928,1.0,0.1,0.0
1603,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.9050362594952609,0.6631308574429006,0.8927855125119987,0.8015849201741256,0.8959881464201386,0,0,0.0
1604,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,0,0,0.03125,32,1,32,0.0,0,0.6356142202869678,0.8593519499424913,0.7919680290158777,0.9281232352437914,0.6631308574429006,0.9121218740405873,0.8377324547069006,0.9034346691856304,0,0,0.0
1605,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,1,0,0.0625,1,16,16,0.3333333333333333,0,0.6356142202869678,0.8564963959720092,0.7500277999830086,0.8923210900485071,0.212259545499133,0.9491534377733158,0.9188620008499798,0.9068675218793949,1.0,0.2,0.0
1606,0,0,0.05263157894736842,1,1.0,26,0.18181818181818182,0.9615384615384616,26,25,1,0,0,0.3181818181818182,7,22,28,0.0,0,0.634292674502386,0.8846420747119148,0.7214492609540186,0.927519864976407,0.5971979175998746,0.9240409744623002,0.8377324547069006,0.913854672164282,0,0,0.0
1607,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.9056020457798457,0.6631308574429006,0.8975297075886763,0.7954874829629786,0.8993057329724267,0,0,0.0
1608,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.634292674502386,0.8803431619051344,0.8424051054897006,0.9083887066678066,0.6631308574429006,0.922475423439152,0.8293874804136321,0.9051172401727596,0,0,0.0
1609,0,0,0.041666666666666664,1,1.0,33,1.0,1.0,34,33,0,1,0,0.02857142857142857,1,35,35,0.3333333333333333,0,0.6349534473946769,0.7824470337531554,0.7789315887971948,0.8596490776798408,0.49506070921021983,0.9546487116856659,0.8645815786253365,0.8855856199121782,1.0,0.08823529411764706,0.0
1610,0,0,0.045454545454545456,1,1.0,31,0.15865384615384615,0.9354838709677419,30,29,2,0,0,0.3076923076923077,26,8,33,0.0,0,0.6545066455515924,0.9104385191398501,0.4527278069015135,0.9257274534560169,0.6631308574429006,0.9406138494413738,0.8788401776506441,0.9265436898475158,0,0,0.0
1611,0,0,0.041666666666666664,1,1.0,34,1.0,1.0,35,34,0,0,0,0.027777777777777776,36,1,36,0.0,0,0.634292674502386,0.8257764914870097,0.8424051054897006,0.9054379348621314,0.6631308574429006,0.8739616583515031,0.7892519316464844,0.8718257908107458,0,0,0.0
1612,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,0,0,0.03125,32,1,32,0.0,0,0.634292674502386,0.7856408858002595,0.7919680290158777,0.8505489224259295,0.49506070921021983,0.9436675655698257,0.8377324547069006,0.8756741167682486,0,0,0.0
1613,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,0,0,0.030303030303030304,33,1,33,0.0,0,0.634292674502386,0.8359572602151408,0.8882191584733293,0.8848948535853525,0.7127445053528387,0.894933094877709,0.7892519316464844,0.8739937412499921,0,0,0.0
1614,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,0,0,0.034482758620689655,1,29,29,0.0,0,0.634292674502386,0.8214269923256451,0.7919335302048272,0.8958706036106409,0.49506070921021983,0.9314640102954606,0.8377324547069006,0.8905009780652312,0,0,0.0
1615,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,0,0,0.034482758620689655,29,1,29,0.0,0,0.634292674502386,0.7472127352513576,0.637198570917715,0.9014129049371413,0.5864670399598542,0.8647379420588035,0.7840800159626425,0.8477866314136185,0,0,0.0
1616,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,0,0,0.037037037037037035,27,1,27,0.0,0,0.6349534473946769,0.8944365332609434,0.8424051054897006,0.9115411792103469,0.49506070921021983,0.9177090022613226,0.8377324547069006,0.9083539259432952,0,0,0.0
1617,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,1,0,0.045454545454545456,22,1,22,0.3333333333333333,0,0.634292674502386,0.746096821969559,0.815338889143213,0.908115839068108,0.782591055512088,0.9088738016850227,0.8377324547069006,0.8687063640451159,1.0,0.23809523809523808,0.0
1618,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,1,0,0.05263157894736842,19,1,19,0.3333333333333333,0,0.634292674502386,0.7805156551135372,0.7789315887971948,0.8283339480903514,0.49506070921021983,0.9559926263731686,0.8645815786253365,0.8780019852540402,1.0,0.1111111111111111,0.0
1619,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,1,0,0.03225806451612903,31,1,31,0.3333333333333333,0,0.634292674502386,0.8214484746022188,0.8424051054897006,0.9024763488204595,0.6631308574429006,0.9155843194043889,0.8377324547069006,0.8854430722669234,1.0,0.06666666666666667,0.0
1620,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8171051392452473,0.7789315887971948,0.8365275713190067,0.49506070921021983,0.9492192645690657,0.8377324547069006,0.8827980626206868,0,0,0.0
1621,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,0,0,0.037037037037037035,27,1,27,0.0,0,0.634292674502386,0.7814166500515355,0.7845338111284137,0.8105281336048006,0.49506070921021983,0.9485960268317329,0.8464454912020005,0.8677127134681265,0,0,0.0
1622,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,0,0,0.034482758620689655,29,1,29,0.0,0,0.6349534473946769,0.7431199493290429,0.6441634386902493,0.9121835891389731,0.5672598504484612,0.8799716659523071,0.8025020122681041,0.8579460527876442,0,0,0.0
1623,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.8994916216191107,0.6631308574429006,0.8927855125119987,0.7892519316464844,0.8940181831448241,0,0,0.0
1624,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,1,33,33,0.3333333333333333,0,0.6349534473946769,0.8899306207654076,0.8180169972963378,0.9149813581063524,0.6631308574429006,0.9370349870647232,0.8377324547069006,0.9159643029557686,1.0,0.0625,0.0
1625,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,0,0,0.037037037037037035,27,1,27,0.0,0,0.634292674502386,0.8013944901388513,0.7789315887971948,0.8163054209872612,0.49506070921021983,0.9412720551373499,0.8377324547069006,0.8684078928002951,0,0,0.0
1626,0,0,0.0625,1,1.0,22,0.36363636363636365,0.9545454545454546,22,21,1,1,0,0.13636363636363635,3,22,24,0.2,0,0.634292674502386,0.8012573168871914,0.8125252328558442,0.8920251987987073,0.567252076718108,0.9493773901927364,0.8645815786253365,0.8952686426182465,1.0,0.09090909090909091,0.0
1627,0,0,0.045454545454545456,1,1.0,30,0.35555555555555557,0.9666666666666667,30,29,1,1,0,0.1,3,30,32,0.2,0,0.634292674502386,0.8142617702647759,0.7789315887971948,0.8844579247588426,0.49506070921021983,0.9541837504243653,0.8645815786253365,0.898727691291547,1.0,0.06666666666666667,0.0
1628,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,0,0,0.034482758620689655,29,1,29,0.0,0,0.634292674502386,0.9161517863061723,0.8311121615095708,0.9158948035262571,0.5131628434835342,0.9258694793674538,0.8377324547069006,0.9194307494558406,0,0,0.0
1629,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.6349534473946769,0.8169821029327614,0.8424051054897006,0.9210332127164994,0.6631308574429006,0.909645302130222,0.8377324547069006,0.8896598411409793,1.0,0.0625,0.0
1630,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.5631207086011119,0.8358933125885484,0.7789315887971948,0.8431704171495751,0.49506070921021983,0.9625396005377638,0.8516579571004974,0.898933299827271,1.0,0.1,0.0
1631,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.9031061462516607,0.6631308574429006,0.8975297075886763,0.7954874829629786,0.8984313467687806,0,0,0.0
1632,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,1,0,0.043478260869565216,1,23,23,0.3333333333333333,0,0.6356142202869678,0.9087492416568732,0.82367028855108,0.9091622858224603,0.49506070921021983,0.9386722088666883,0.8516579571004974,0.920075997586223,1.0,0.09090909090909091,0.0
1633,0,0,0.041666666666666664,1,1.0,33,1.0,1.0,34,33,0,1,0,0.02857142857142857,35,1,35,0.3333333333333333,0,0.6349534473946769,0.7464745878721413,0.7879109370452039,0.9104848403517843,0.5672598504484612,0.9021616141068439,0.8377324547069006,0.8668797963641505,1.0,0.35294117647058826,0.0
1634,0,0,0.08333333333333333,1,1.0,16,1.0,1.0,17,16,0,1,0,0.05555555555555555,18,1,18,0.3333333333333333,0,0.634292674502386,0.8074077090407066,0.7789315887971948,0.8056927961619418,0.4092491853339168,0.9551687048495369,0.8645815786253365,0.8777720261050607,1.0,0.11764705882352941,0.0
1635,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.7775726127203638,0.7641321506443682,0.8287427950725775,0.49506070921021983,0.9441771370124922,0.8464454912020005,0.8682396813814882,0,0,0.0
1636,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,0,0,0.03125,32,1,32,0.0,0,0.634292674502386,0.7871854853952516,0.7789315887971948,0.8487373344885323,0.49506070921021983,0.9426882157181784,0.8377324547069006,0.8748275872337762,0,0,0.0
1637,0,0,0.08333333333333333,1,1.0,15,1.0,1.0,16,15,0,1,0,0.058823529411764705,17,1,17,0.3333333333333333,0,0.634292674502386,0.7274421759659049,0.797535752536046,0.9047295538528428,0.782591055512088,0.9449214478403415,0.8645815786253365,0.8833950239203259,1.0,0.375,0.0
1638,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.906370425134662,0.6631308574429006,0.8975297075886763,0.8015849201741256,0.8995777112384754,0,0,0.0
1639,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.8994916216191107,0.6631308574429006,0.8927855125119987,0.7892519316464844,0.8940181831448241,0,0,0.0
1640,0,0,0.05,1,1.0,27,1.0,1.0,28,27,0,1,0,0.034482758620689655,29,1,29,0.3333333333333333,0,0.634292674502386,0.7646557896261641,0.7919335302048272,0.8391472284229797,0.49506070921021983,0.9562647880678942,0.8645815786253365,0.877795545478293,1.0,0.07142857142857142,0.0
1641,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.6349534473946769,0.8813565255164072,0.8424051054897006,0.909481034678098,0.6631308574429006,0.9172995068146551,0.8155399973382303,0.9037514806889627,0,0,0.0
1642,0,0,0.0625,1,1.0,22,0.36363636363636365,0.9545454545454546,22,21,1,1,0,0.13636363636363635,22,3,24,0.2,0,0.4919487426998378,0.7821166288326183,0.7789315887971948,0.8719189151090425,0.49506070921021983,0.9639883757214338,0.8645815786253365,0.8967019250370101,1.0,0.09090909090909091,0.0
1643,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,1,27,27,0.3333333333333333,0,0.634292674502386,0.88748741963985,0.8424051054897006,0.874591123370636,0.5588508529020242,0.9488579147346219,0.8645815786253365,0.9096513978556179,1.0,0.07692307692307693,0.0
1644,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,1,0,0.043478260869565216,1,23,23,0.3333333333333333,0,0.6349534473946769,0.8058738681093702,0.7789315887971948,0.8197006864072501,0.3148897934658642,0.9485730943253975,0.8953656847695106,0.8755388390641817,1.0,0.09090909090909091,0.0
1645,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,1,0,0.045454545454545456,22,1,22,0.3333333333333333,0,0.634292674502386,0.7791569813942917,0.7789315887971948,0.8665145784965672,0.7632888402355171,0.945074449033387,0.8377324547069006,0.8799733032651182,1.0,0.09523809523809523,0.0
1646,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.634292674502386,0.9058911691190547,0.713925903124524,0.9237481266577328,0.6631308574429006,0.9108010539507784,0.7997053473841292,0.9137867490473099,0,0,0.0
